source,feature,source_column
acs_dp04,acs_dp04_dp04_0068pm,dp04_0068pm
acs_dp04,acs_dp04_dp04_0069e,dp04_0069e
acs_dp04,acs_dp04_dp04_0069m,dp04_0069m
acs_dp04,acs_dp04_dp04_0069pe,dp04_0069pe
acs_dp04,acs_dp04_dp04_0069pm,dp04_0069pm
acs_dp04,acs_dp04_dp04_0070e,dp04_0070e
acs_dp04,acs_dp04_dp04_0070m,dp04_0070m
acs_dp04,acs_dp04_dp04_0070pe,dp04_0070pe
acs_dp04,acs_dp04_dp04_0070pm,dp04_0070pm
acs_dp04,acs_dp04_dp04_0071e,dp04_0071e
acs_dp04,acs_dp04_dp04_0071m,dp04_0071m
acs_dp04,acs_dp04_dp04_0071pe,dp04_0071pe
acs_dp04,acs_dp04_dp04_0071pm,dp04_0071pm
acs_dp04,acs_dp04_dp04_0072e,dp04_0072e
acs_dp04,acs_dp04_dp04_0072m,dp04_0072m
acs_dp04,acs_dp04_dp04_0072pe,dp04_0072pe
acs_dp04,acs_dp04_dp04_0072pm,dp04_0072pm
acs_dp04,acs_dp04_dp04_0073e,dp04_0073e
acs_dp04,acs_dp04_dp04_0073m,dp04_0073m
acs_dp04,acs_dp04_dp04_0073pe,dp04_0073pe
acs_dp04,acs_dp04_dp04_0073pm,dp04_0073pm
acs_dp04,acs_dp04_dp04_0074e,dp04_0074e
acs_dp04,acs_dp04_dp04_0074m,dp04_0074m
acs_dp04,acs_dp04_dp04_0074pe,dp04_0074pe
acs_dp04,acs_dp04_dp04_0074pm,dp04_0074pm
acs_dp04,acs_dp04_dp04_0075e,dp04_0075e
acs_dp04,acs_dp04_dp04_0075m,dp04_0075m
acs_dp04,acs_dp04_dp04_0075pe,dp04_0075pe
acs_dp04,acs_dp04_dp04_0075pm,dp04_0075pm
acs_dp04,acs_dp04_dp04_0076e,dp04_0076e
acs_dp04,acs_dp04_dp04_0076m,dp04_0076m
acs_dp04,acs_dp04_dp04_0076pe,dp04_0076pe
acs_dp04,acs_dp04_dp04_0076pm,dp04_0076pm
acs_dp04,acs_dp04_dp04_0077e,dp04_0077e
acs_dp04,acs_dp04_dp04_0077m,dp04_0077m
acs_dp04,acs_dp04_dp04_0077pe,dp04_0077pe
acs_dp04,acs_dp04_dp04_0077pm,dp04_0077pm
acs_dp04,acs_dp04_dp04_0078e,dp04_0078e
acs_dp04,acs_dp04_dp04_0078m,dp04_0078m
acs_dp04,acs_dp04_dp04_0078pe,dp04_0078pe
acs_dp04,acs_dp04_dp04_0078pm,dp04_0078pm
acs_dp04,acs_dp04_dp04_0079e,dp04_0079e
acs_dp04,acs_dp04_dp04_0079m,dp04_0079m
acs_dp04,acs_dp04_dp04_0079pe,dp04_0079pe
acs_dp04,acs_dp04_dp04_0079pm,dp04_0079pm
acs_dp04,acs_dp04_dp04_0080e,dp04_0080e
acs_dp04,acs_dp04_dp04_0080m,dp04_0080m
acs_dp04,acs_dp04_dp04_0080pe,dp04_0080pe
acs_dp04,acs_dp04_dp04_0080pm,dp04_0080pm
acs_dp04,acs_dp04_dp04_0081e,dp04_0081e
acs_dp04,acs_dp04_dp04_0081m,dp04_0081m
acs_dp04,acs_dp04_dp04_0081pe,dp04_0081pe
acs_dp04,acs_dp04_dp04_0081pm,dp04_0081pm
acs_dp04,acs_dp04_dp04_0082e,dp04_0082e
acs_dp04,acs_dp04_dp04_0082m,dp04_0082m
acs_dp04,acs_dp04_dp04_0082pe,dp04_0082pe
acs_dp04,acs_dp04_dp04_0082pm,dp04_0082pm
acs_dp04,acs_dp04_dp04_0083e,dp04_0083e
acs_dp04,acs_dp04_dp04_0083m,dp04_0083m
acs_dp04,acs_dp04_dp04_0083pe,dp04_0083pe
acs_dp04,acs_dp04_dp04_0083pm,dp04_0083pm
acs_dp04,acs_dp04_dp04_0084e,dp04_0084e
acs_dp04,acs_dp04_dp04_0084m,dp04_0084m
acs_dp04,acs_dp04_dp04_0084pe,dp04_0084pe
acs_dp04,acs_dp04_dp04_0084pm,dp04_0084pm
acs_dp04,acs_dp04_dp04_0085e,dp04_0085e
acs_dp04,acs_dp04_dp04_0085m,dp04_0085m
acs_dp04,acs_dp04_dp04_0085pe,dp04_0085pe
acs_dp04,acs_dp04_dp04_0085pm,dp04_0085pm
acs_dp04,acs_dp04_dp04_0086e,dp04_0086e
acs_dp04,acs_dp04_dp04_0086m,dp04_0086m
acs_dp04,acs_dp04_dp04_0086pe,dp04_0086pe
acs_dp04,acs_dp04_dp04_0086pm,dp04_0086pm
acs_dp04,acs_dp04_dp04_0087e,dp04_0087e
acs_dp04,acs_dp04_dp04_0087m,dp04_0087m
acs_dp04,acs_dp04_dp04_0087pe,dp04_0087pe
acs_dp04,acs_dp04_dp04_0087pm,dp04_0087pm
acs_dp04,acs_dp04_dp04_0088e,dp04_0088e
acs_dp04,acs_dp04_dp04_0088m,dp04_0088m
acs_dp04,acs_dp04_dp04_0088pe,dp04_0088pe
acs_dp04,acs_dp04_dp04_0088pm,dp04_0088pm
acs_dp04,acs_dp04_dp04_0089e,dp04_0089e
acs_dp04,acs_dp04_dp04_0089m,dp04_0089m
acs_dp04,acs_dp04_dp04_0089pe,dp04_0089pe
acs_dp04,acs_dp04_dp04_0089pm,dp04_0089pm
acs_dp04,acs_dp04_dp04_0090e,dp04_0090e
acs_dp04,acs_dp04_dp04_0090m,dp04_0090m
acs_dp04,acs_dp04_dp04_0090pe,dp04_0090pe
acs_dp04,acs_dp04_dp04_0090pm,dp04_0090pm
acs_dp04,acs_dp04_dp04_0091e,dp04_0091e
acs_dp04,acs_dp04_dp04_0091m,dp04_0091m
acs_dp04,acs_dp04_dp04_0091pe,dp04_0091pe
acs_dp04,acs_dp04_dp04_0091pm,dp04_0091pm
acs_dp04,acs_dp04_dp04_0092e,dp04_0092e
acs_dp04,acs_dp04_dp04_0092m,dp04_0092m
acs_dp04,acs_dp04_dp04_0092pe,dp04_0092pe
acs_dp04,acs_dp04_dp04_0092pm,dp04_0092pm
acs_dp04,acs_dp04_dp04_0093e,dp04_0093e
acs_dp04,acs_dp04_dp04_0093m,dp04_0093m
acs_dp04,acs_dp04_dp04_0093pe,dp04_0093pe
acs_dp04,acs_dp04_dp04_0093pm,dp04_0093pm
acs_dp04,acs_dp04_dp04_0094e,dp04_0094e
acs_dp04,acs_dp04_dp04_0094m,dp04_0094m
acs_dp04,acs_dp04_dp04_0094pe,dp04_0094pe
acs_dp04,acs_dp04_dp04_0094pm,dp04_0094pm
acs_dp04,acs_dp04_dp04_0095e,dp04_0095e
acs_dp04,acs_dp04_dp04_0095m,dp04_0095m
acs_dp04,acs_dp04_dp04_0095pe,dp04_0095pe
acs_dp04,acs_dp04_dp04_0095pm,dp04_0095pm
acs_dp04,acs_dp04_dp04_0096e,dp04_0096e
acs_dp04,acs_dp04_dp04_0096m,dp04_0096m
acs_dp04,acs_dp04_dp04_0096pe,dp04_0096pe
acs_dp04,acs_dp04_dp04_0096pm,dp04_0096pm
acs_dp04,acs_dp04_dp04_0097e,dp04_0097e
acs_dp04,acs_dp04_dp04_0097m,dp04_0097m
acs_dp04,acs_dp04_dp04_0097pe,dp04_0097pe
acs_dp04,acs_dp04_dp04_0097pm,dp04_0097pm
acs_dp04,acs_dp04_dp04_0098e,dp04_0098e
acs_dp04,acs_dp04_dp04_0098m,dp04_0098m
acs_dp04,acs_dp04_dp04_0098pe,dp04_0098pe
acs_dp04,acs_dp04_dp04_0098pm,dp04_0098pm
acs_dp04,acs_dp04_dp04_0099e,dp04_0099e
acs_dp04,acs_dp04_dp04_0099m,dp04_0099m
acs_dp04,acs_dp04_dp04_0099pe,dp04_0099pe
acs_dp04,acs_dp04_dp04_0099pm,dp04_0099pm
acs_dp04,acs_dp04_dp04_0100e,dp04_0100e
acs_dp04,acs_dp04_dp04_0100m,dp04_0100m
acs_dp04,acs_dp04_dp04_0100pe,dp04_0100pe
acs_dp04,acs_dp04_dp04_0100pm,dp04_0100pm
acs_dp04,acs_dp04_dp04_0101e,dp04_0101e
acs_dp04,acs_dp04_dp04_0101m,dp04_0101m
acs_dp04,acs_dp04_dp04_0101pe,dp04_0101pe
acs_dp04,acs_dp04_dp04_0101pm,dp04_0101pm
acs_dp04,acs_dp04_dp04_0102e,dp04_0102e
acs_dp04,acs_dp04_dp04_0102m,dp04_0102m
acs_dp04,acs_dp04_dp04_0102pe,dp04_0102pe
acs_dp04,acs_dp04_dp04_0102pm,dp04_0102pm
acs_dp04,acs_dp04_dp04_0103e,dp04_0103e
acs_dp04,acs_dp04_dp04_0103m,dp04_0103m
acs_dp04,acs_dp04_dp04_0103pe,dp04_0103pe
acs_dp04,acs_dp04_dp04_0103pm,dp04_0103pm
acs_dp04,acs_dp04_dp04_0104e,dp04_0104e
acs_dp04,acs_dp04_dp04_0104m,dp04_0104m
acs_dp04,acs_dp04_dp04_0104pe,dp04_0104pe
acs_dp04,acs_dp04_dp04_0104pm,dp04_0104pm
acs_dp04,acs_dp04_dp04_0105e,dp04_0105e
acs_dp04,acs_dp04_dp04_0105m,dp04_0105m
acs_dp04,acs_dp04_dp04_0105pe,dp04_0105pe
acs_dp04,acs_dp04_dp04_0105pm,dp04_0105pm
acs_dp04,acs_dp04_dp04_0106e,dp04_0106e
acs_dp04,acs_dp04_dp04_0106m,dp04_0106m
acs_dp04,acs_dp04_dp04_0106pe,dp04_0106pe
acs_dp04,acs_dp04_dp04_0106pm,dp04_0106pm
acs_dp04,acs_dp04_dp04_0107e,dp04_0107e
acs_dp04,acs_dp04_dp04_0107m,dp04_0107m
acs_dp04,acs_dp04_dp04_0107pe,dp04_0107pe
acs_dp04,acs_dp04_dp04_0107pm,dp04_0107pm
acs_dp04,acs_dp04_dp04_0108e,dp04_0108e
acs_dp04,acs_dp04_dp04_0108m,dp04_0108m
acs_dp04,acs_dp04_dp04_0108pe,dp04_0108pe
acs_dp04,acs_dp04_dp04_0108pm,dp04_0108pm
acs_dp04,acs_dp04_dp04_0109e,dp04_0109e
acs_dp04,acs_dp04_dp04_0109m,dp04_0109m
acs_dp04,acs_dp04_dp04_0109pe,dp04_0109pe
acs_dp04,acs_dp04_dp04_0109pm,dp04_0109pm
acs_dp04,acs_dp04_dp04_0110e,dp04_0110e
acs_dp04,acs_dp04_dp04_0110m,dp04_0110m
acs_dp04,acs_dp04_dp04_0110pe,dp04_0110pe
acs_dp04,acs_dp04_dp04_0110pm,dp04_0110pm
acs_dp04,acs_dp04_dp04_0111e,dp04_0111e
acs_dp04,acs_dp04_dp04_0111m,dp04_0111m
acs_dp04,acs_dp04_dp04_0111pe,dp04_0111pe
acs_dp04,acs_dp04_dp04_0111pm,dp04_0111pm
acs_dp04,acs_dp04_dp04_0112e,dp04_0112e
acs_dp04,acs_dp04_dp04_0112m,dp04_0112m
acs_dp04,acs_dp04_dp04_0112pe,dp04_0112pe
acs_dp04,acs_dp04_dp04_0112pm,dp04_0112pm
acs_dp04,acs_dp04_dp04_0113e,dp04_0113e
acs_dp04,acs_dp04_dp04_0113m,dp04_0113m
acs_dp04,acs_dp04_dp04_0113pe,dp04_0113pe
acs_dp04,acs_dp04_dp04_0113pm,dp04_0113pm
acs_dp04,acs_dp04_dp04_0114e,dp04_0114e
acs_dp04,acs_dp04_dp04_0114m,dp04_0114m
acs_dp04,acs_dp04_dp04_0114pe,dp04_0114pe
acs_dp04,acs_dp04_dp04_0114pm,dp04_0114pm
acs_dp04,acs_dp04_dp04_0115e,dp04_0115e
acs_dp04,acs_dp04_dp04_0115m,dp04_0115m
acs_dp04,acs_dp04_dp04_0115pe,dp04_0115pe
acs_dp04,acs_dp04_dp04_0115pm,dp04_0115pm
acs_dp04,acs_dp04_dp04_0116e,dp04_0116e
acs_dp04,acs_dp04_dp04_0116m,dp04_0116m
acs_dp04,acs_dp04_dp04_0116pe,dp04_0116pe
acs_dp04,acs_dp04_dp04_0116pm,dp04_0116pm
acs_dp04,acs_dp04_dp04_0117e,dp04_0117e
acs_dp04,acs_dp04_dp04_0117m,dp04_0117m
acs_dp04,acs_dp04_dp04_0117pe,dp04_0117pe
acs_dp04,acs_dp04_dp04_0117pm,dp04_0117pm
acs_dp04,acs_dp04_dp04_0118e,dp04_0118e
acs_dp04,acs_dp04_dp04_0118m,dp04_0118m
acs_dp04,acs_dp04_dp04_0118pe,dp04_0118pe
acs_dp04,acs_dp04_dp04_0118pm,dp04_0118pm
acs_dp04,acs_dp04_dp04_0119e,dp04_0119e
acs_dp04,acs_dp04_dp04_0119m,dp04_0119m
acs_dp04,acs_dp04_dp04_0119pe,dp04_0119pe
acs_dp04,acs_dp04_dp04_0119pm,dp04_0119pm
acs_dp04,acs_dp04_dp04_0120e,dp04_0120e
acs_dp04,acs_dp04_dp04_0120m,dp04_0120m
acs_dp04,acs_dp04_dp04_0120pe,dp04_0120pe
acs_dp04,acs_dp04_dp04_0120pm,dp04_0120pm
acs_dp04,acs_dp04_dp04_0121e,dp04_0121e
acs_dp04,acs_dp04_dp04_0121m,dp04_0121m
acs_dp04,acs_dp04_dp04_0121pe,dp04_0121pe
acs_dp04,acs_dp04_dp04_0121pm,dp04_0121pm
acs_dp04,acs_dp04_dp04_0122e,dp04_0122e
acs_dp04,acs_dp04_dp04_0122m,dp04_0122m
acs_dp04,acs_dp04_dp04_0122pe,dp04_0122pe
acs_dp04,acs_dp04_dp04_0122pm,dp04_0122pm
acs_dp04,acs_dp04_dp04_0123e,dp04_0123e
acs_dp04,acs_dp04_dp04_0123m,dp04_0123m
acs_dp04,acs_dp04_dp04_0123pe,dp04_0123pe
acs_dp04,acs_dp04_dp04_0123pm,dp04_0123pm
acs_dp04,acs_dp04_dp04_0124e,dp04_0124e
acs_dp04,acs_dp04_dp04_0124m,dp04_0124m
acs_dp04,acs_dp04_dp04_0124pe,dp04_0124pe
acs_dp04,acs_dp04_dp04_0124pm,dp04_0124pm
acs_dp04,acs_dp04_dp04_0125e,dp04_0125e
acs_dp04,acs_dp04_dp04_0125m,dp04_0125m
acs_dp04,acs_dp04_dp04_0125pe,dp04_0125pe
acs_dp04,acs_dp04_dp04_0125pm,dp04_0125pm
acs_dp04,acs_dp04_dp04_0126e,dp04_0126e
acs_dp04,acs_dp04_dp04_0126m,dp04_0126m
acs_dp04,acs_dp04_dp04_0126pe,dp04_0126pe
acs_dp04,acs_dp04_dp04_0126pm,dp04_0126pm
acs_dp04,acs_dp04_dp04_0127e,dp04_0127e
acs_dp04,acs_dp04_dp04_0127m,dp04_0127m
acs_dp04,acs_dp04_dp04_0127pe,dp04_0127pe
acs_dp04,acs_dp04_dp04_0127pm,dp04_0127pm
acs_dp04,acs_dp04_dp04_0128e,dp04_0128e
acs_dp04,acs_dp04_dp04_0128m,dp04_0128m
acs_dp04,acs_dp04_dp04_0128pe,dp04_0128pe
acs_dp04,acs_dp04_dp04_0128pm,dp04_0128pm
acs_dp04,acs_dp04_dp04_0129e,dp04_0129e
acs_dp04,acs_dp04_dp04_0129m,dp04_0129m
acs_dp04,acs_dp04_dp04_0129pe,dp04_0129pe
acs_dp04,acs_dp04_dp04_0129pm,dp04_0129pm
acs_dp04,acs_dp04_dp04_0130e,dp04_0130e
acs_dp04,acs_dp04_dp04_0130m,dp04_0130m
acs_dp04,acs_dp04_dp04_0130pe,dp04_0130pe
acs_dp04,acs_dp04_dp04_0130pm,dp04_0130pm
acs_dp04,acs_dp04_dp04_0131e,dp04_0131e
acs_dp04,acs_dp04_dp04_0131m,dp04_0131m
acs_dp04,acs_dp04_dp04_0131pe,dp04_0131pe
acs_dp04,acs_dp04_dp04_0131pm,dp04_0131pm
acs_dp04,acs_dp04_dp04_0132e,dp04_0132e
acs_dp04,acs_dp04_dp04_0132m,dp04_0132m
acs_dp04,acs_dp04_dp04_0132pe,dp04_0132pe
acs_dp04,acs_dp04_dp04_0132pm,dp04_0132pm
acs_dp04,acs_dp04_dp04_0133e,dp04_0133e
acs_dp04,acs_dp04_dp04_0133m,dp04_0133m
acs_dp04,acs_dp04_dp04_0133pe,dp04_0133pe
acs_dp04,acs_dp04_dp04_0133pm,dp04_0133pm
acs_dp04,acs_dp04_dp04_0134e,dp04_0134e
acs_dp04,acs_dp04_dp04_0134m,dp04_0134m
acs_dp04,acs_dp04_dp04_0134pe,dp04_0134pe
acs_dp04,acs_dp04_dp04_0134pm,dp04_0134pm
acs_dp04,acs_dp04_dp04_0135e,dp04_0135e
acs_dp04,acs_dp04_dp04_0135m,dp04_0135m
acs_dp04,acs_dp04_dp04_0135pe,dp04_0135pe
acs_dp04,acs_dp04_dp04_0135pm,dp04_0135pm
acs_dp04,acs_dp04_dp04_0136e,dp04_0136e
acs_dp04,acs_dp04_dp04_0136m,dp04_0136m
acs_dp04,acs_dp04_dp04_0136pe,dp04_0136pe
acs_dp04,acs_dp04_dp04_0136pm,dp04_0136pm
acs_dp04,acs_dp04_dp04_0137e,dp04_0137e
acs_dp04,acs_dp04_dp04_0137m,dp04_0137m
acs_dp04,acs_dp04_dp04_0137pe,dp04_0137pe
acs_dp04,acs_dp04_dp04_0137pm,dp04_0137pm
acs_dp04,acs_dp04_dp04_0138e,dp04_0138e
acs_dp04,acs_dp04_dp04_0138m,dp04_0138m
acs_dp04,acs_dp04_dp04_0138pe,dp04_0138pe
acs_dp04,acs_dp04_dp04_0138pm,dp04_0138pm
acs_dp04,acs_dp04_dp04_0139e,dp04_0139e
acs_dp04,acs_dp04_dp04_0139m,dp04_0139m
acs_dp04,acs_dp04_dp04_0139pe,dp04_0139pe
acs_dp04,acs_dp04_dp04_0139pm,dp04_0139pm
acs_dp04,acs_dp04_dp04_0140e,dp04_0140e
acs_dp04,acs_dp04_dp04_0140m,dp04_0140m
acs_dp04,acs_dp04_dp04_0140pe,dp04_0140pe
acs_dp04,acs_dp04_dp04_0140pm,dp04_0140pm
acs_dp04,acs_dp04_dp04_0141e,dp04_0141e
acs_dp04,acs_dp04_dp04_0141m,dp04_0141m
acs_dp04,acs_dp04_dp04_0141pe,dp04_0141pe
acs_dp04,acs_dp04_dp04_0141pm,dp04_0141pm
acs_dp04,acs_dp04_dp04_0142e,dp04_0142e
acs_dp04,acs_dp04_dp04_0142m,dp04_0142m
acs_dp04,acs_dp04_dp04_0142pe,dp04_0142pe
acs_dp04,acs_dp04_dp04_0142pm,dp04_0142pm
acs_dp04,acs_dp04_dp04_0143e,dp04_0143e
acs_dp04,acs_dp04_dp04_0143m,dp04_0143m
acs_dp04,acs_dp04_dp04_0143pe,dp04_0143pe
acs_dp04,acs_dp04_dp04_0143pm,dp04_0143pm
acs_dp05,acs_dp05_dp05_0001e,dp05_0001e
acs_dp05,acs_dp05_dp05_0001m,dp05_0001m
acs_dp05,acs_dp05_dp05_0001pe,dp05_0001pe
acs_dp05,acs_dp05_dp05_0001pm,dp05_0001pm
acs_dp05,acs_dp05_dp05_0002e,dp05_0002e
acs_dp05,acs_dp05_dp05_0002m,dp05_0002m
acs_dp05,acs_dp05_dp05_0002pe,dp05_0002pe
acs_dp05,acs_dp05_dp05_0002pm,dp05_0002pm
acs_dp05,acs_dp05_dp05_0003e,dp05_0003e
acs_dp05,acs_dp05_dp05_0003m,dp05_0003m
acs_dp05,acs_dp05_dp05_0003pe,dp05_0003pe
acs_dp05,acs_dp05_dp05_0003pm,dp05_0003pm
acs_dp05,acs_dp05_dp05_0004e,dp05_0004e
acs_dp05,acs_dp05_dp05_0004m,dp05_0004m
acs_dp05,acs_dp05_dp05_0004pe,dp05_0004pe
acs_dp05,acs_dp05_dp05_0004pm,dp05_0004pm
acs_dp05,acs_dp05_dp05_0005e,dp05_0005e
acs_dp05,acs_dp05_dp05_0005m,dp05_0005m
acs_dp05,acs_dp05_dp05_0005pe,dp05_0005pe
acs_dp05,acs_dp05_dp05_0005pm,dp05_0005pm
acs_dp05,acs_dp05_dp05_0006e,dp05_0006e
acs_dp05,acs_dp05_dp05_0006m,dp05_0006m
acs_dp05,acs_dp05_dp05_0006pe,dp05_0006pe
acs_dp05,acs_dp05_dp05_0006pm,dp05_0006pm
acs_dp05,acs_dp05_dp05_0007e,dp05_0007e
acs_dp05,acs_dp05_dp05_0007m,dp05_0007m
acs_dp05,acs_dp05_dp05_0007pe,dp05_0007pe
acs_dp05,acs_dp05_dp05_0007pm,dp05_0007pm
acs_dp05,acs_dp05_dp05_0008e,dp05_0008e
acs_dp05,acs_dp05_dp05_0008m,dp05_0008m
acs_dp05,acs_dp05_dp05_0008pe,dp05_0008pe
acs_dp05,acs_dp05_dp05_0008pm,dp05_0008pm
acs_dp05,acs_dp05_dp05_0009e,dp05_0009e
acs_dp05,acs_dp05_dp05_0009m,dp05_0009m
acs_dp05,acs_dp05_dp05_0009pe,dp05_0009pe
acs_dp05,acs_dp05_dp05_0009pm,dp05_0009pm
acs_dp05,acs_dp05_dp05_0010e,dp05_0010e
acs_dp05,acs_dp05_dp05_0010m,dp05_0010m
acs_dp05,acs_dp05_dp05_0010pe,dp05_0010pe
acs_dp05,acs_dp05_dp05_0010pm,dp05_0010pm
acs_dp05,acs_dp05_dp05_0011e,dp05_0011e
acs_dp05,acs_dp05_dp05_0011m,dp05_0011m
acs_dp05,acs_dp05_dp05_0011pe,dp05_0011pe
acs_dp05,acs_dp05_dp05_0011pm,dp05_0011pm
acs_dp05,acs_dp05_dp05_0012e,dp05_0012e
acs_dp05,acs_dp05_dp05_0012m,dp05_0012m
acs_dp05,acs_dp05_dp05_0012pe,dp05_0012pe
acs_dp05,acs_dp05_dp05_0012pm,dp05_0012pm
acs_dp05,acs_dp05_dp05_0013e,dp05_0013e
acs_dp05,acs_dp05_dp05_0013m,dp05_0013m
acs_dp05,acs_dp05_dp05_0013pe,dp05_0013pe
acs_dp05,acs_dp05_dp05_0013pm,dp05_0013pm
acs_dp05,acs_dp05_dp05_0014e,dp05_0014e
acs_dp05,acs_dp05_dp05_0014m,dp05_0014m
acs_dp05,acs_dp05_dp05_0014pe,dp05_0014pe
acs_dp05,acs_dp05_dp05_0014pm,dp05_0014pm
acs_dp05,acs_dp05_dp05_0015e,dp05_0015e
acs_dp05,acs_dp05_dp05_0015m,dp05_0015m
acs_dp05,acs_dp05_dp05_0015pe,dp05_0015pe
acs_dp05,acs_dp05_dp05_0015pm,dp05_0015pm
acs_dp05,acs_dp05_dp05_0016e,dp05_0016e
acs_dp05,acs_dp05_dp05_0016m,dp05_0016m
acs_dp05,acs_dp05_dp05_0016pe,dp05_0016pe
acs_dp05,acs_dp05_dp05_0016pm,dp05_0016pm
acs_dp05,acs_dp05_dp05_0017e,dp05_0017e
